state,city,lat,lng,intro
奈良县,宇陀市,34.5278,135.9525,宇陀市（日语：宇陀市／うだし Uda shi ）是位於日本奈良縣東北部的城市。轄區位於大和高原南端，南側為山區，山區多為山林地，主要市區位於屬於淀川支流的宇陀川（日语：宇陀川）和芳野川沿岸的平地；與奈良盆地相比，夏季稍涼，冬季寒冷，雨量相對較多。
和歌山县,海南市,34.1556,135.2092,海南市（日语：海南市／かいなんし Kainan shi ）是位於和歌山縣西北部沿海地區的城市，轄區北部為丘陵地，南部為長峰山脈和藤白山脈的山區。
和歌山县,御坊市,33.8914,135.1525,御坊市（日语：御坊市／ごぼうし Gobō shi ）是位於和歌山縣中部臨海的城市，為和歌山縣紀日高地區的主要城市。
和歌山县,有田市,34.0831,135.1278,有田市（日语：有田市／ありだし Arida shi ）是位於日本和歌山縣北部臨海的城市。
和歌山县,纪之川市,34.2697,135.3625,紀之川市（日语：紀の川市／きのかわし Kinokawa shi ）是位于日本和歌山縣北部的城市。
和歌山县,岩出市,34.2564,135.3111,岩出市（日语：岩出市／いわでし Iwade shi ）是位於日本和歌山縣北部的城市。
鸟取县,鸟取市,35.5011,134.235,鳥取市（日语：鳥取市／とっとりし Tottori shi ）是日本鳥取縣東部（因幡地方）的一個城市，同時是鳥取縣的縣廳所在地，現為中核市。鳥取市是日本各縣廳所在地中僅多於甲府市的人口第二少城市，人口密度也僅高於山口市。
鸟取县,米子市,35.4281,133.3311,米子市（日语：米子市／よなごし Yonago shi ）是位於日本鳥取縣西部的市，與島根縣安來市接壤，為山陰地方的主要都市之一。米子市是山陰地方人口最多的都市圈米子都市圈（日语：米子都市圏）的中心都市，並和鄰近的松江（日语：松江都市圏）、出雲（日语：出雲都市圏）、安來等都市圈形成了中海、宍道湖经济圈（日语：中海・宍道湖経済圏）。自江戶時代初期以來，米子市就作為商業都市得到發展，有「山陰的大阪」之稱:87。由於米子地處山陰兩縣的中央，因此許多企業和政府將其統籌山陰兩縣的分公司設在米子市或同樣地處兩縣中間的松江市。因此米子市雖非縣廳所在地，但卻擁有鳥取大學醫學院及其附屬醫院（日语：鳥取大学医学部附属病院）、山陰放送等重要機構，是山陰地方的據點都市之一。在交通方面，米子市是JR山陰本線和境線、伯備線的分歧點，JR西日本米子支社（日语：西日本旅客鉄道米子支社）位於此地。公路方面有山陰自動車道和米子自動車道經過，使得自米子前往岡山、鳥取、境港、松江等地都十分便利，加上自米子機場和其鄰近的境港有開往韓國和俄羅斯的航路，使得米子成為山陰地方首屈一指的交通樞紐。
鸟取县,境港市,35.5397,133.2317,境港市（日语：境港市／さかいみなとし Sakaiminato shi ）是位於日本中國地方鳥取縣西部的城市，也是日本在日本海沿岸最大的漁業城市，在1992年至1996年期間曾是全日本魚獲量最高的港口。
岛根县,松江市,35.4681,133.0486,松江市（日语：松江市／まつえし Matsue shi ）是一個位於日本島根縣東部（出雲地方）宍道湖沿岸的城市，也是島根縣廳的所在地。松江市區的中心部分位於連接宍道湖和中海的大橋川（日语：大橋川）兩側。北岸的市區被稱為橋北，開發歷史較早。南岸的橋南則是新市區。兩者之間有四座大橋相連。由於松江市本就地處水岸，並且松江城的護城河系統大多得到保存，使得松江市有「水都（日语：水の都）」之稱。加上市區的眾多傳統建築和靠近出雲大社的地理位置，令松江市成為山陰地方的觀光熱點。松江市也是山陰人口最多的城市，和鳥取縣的米子市共同構成中海、宍道湖經濟圈（日语：中海・宍道湖経済圏）的主要區域[4]。松江市在2012年成為特例市，2018年升格為中核市[5]。
岛根县,滨田市,34.8992,132.08,濱田市（日语：浜田市／はまだし Hamada shi ）是位於島根縣西部，面向日本海的一個市。過去曾為石見國的中心，現在是島根縣西部的主要都市。與益田市、大田市并稱為石見三田。
岛根县,出雲市,35.3681,132.755,出雲市（日语：出雲市／いずもし Izumo shi ）是位於日本島根縣的城市，以「神話之國 出雲」而聞名。轄區主要位於出雲平原（日语：出雲平野）上，北側為島根半島，臨日本海，南側為中國山地，人口數在島根縣內的為第二多、在整個山陰地方中僅次於松江市及鳥取市排行第三。
岛根县,益田市,﻿34.675,131.8428,益田市（日语：益田市／ますだし Masuda shi ）是位於日本島根縣西部的市，與濱田市同為島根縣西部的主要都市。與濱田市、大田市并稱為石見三田。
岛根县,大田市,35.1922,132.4997,大田市（日语：大田市／おおだし Ōda shi ）是位於島根縣的面向日本海的市，與濱田市、益田市共稱為石見三田（いわみさんだ），是石見東部地區的主要城市。位於松江、出雲都市圈與濱田、益田都市圈中間，距縣都松江市約70公里，距中國地方主要城市廣島市約130公里。
岛根县,安來市,35.4317,133.2508,安来市（日语：安来市／やすぎし Yasugi shi ）是位於島根縣東部的市，與鳥取縣相鄰。
岛根县,江津市,35.0114,132.2211,江津市（日语：江津市／ごうつし Gōtsu shi ）是位於島根縣中部的市，為島根縣內面積最小，也是人口最少的的市。
岛根县,云南市,35.2878,132.9006,雲南市（日语：雲南市／うんなんし Unnan shi ）是位於島根縣東部的市。于2004年11月1日由6個町村合併而成，是島根縣內唯一一個不臨海的市（若將安來市所鄰的中海視為海域）。由於位於過去出雲國的南部，因此命名為「雲南」。
冈山县,倉敷市,﻿34.585,133.7719,倉敷市（日语：倉敷市／くらしきし Kurashiki shi ）屬日本岡山縣，位於高梁川與瀨戶內海的交界。成立於1928年4月1日。轄區內的工業製品製造品年出貨量達4兆日圓以上，在西日本地區為次於大阪市的主要工業城市。
冈山县,津山市,35.0694,134.0044,津山市（日语：津山市／つやまし Tsuyama shi ）是位於岡山縣北部的城市，為岡山縣第三大城，也是美作地方的中心都市。
冈山县,玉野市,34.4919,133.9458,玉野市（日语：玉野市／たまのし Tamano shi ）是位於岡山縣南端、瀨戶内海沿岸的城市。為一港灣都市，也是過去從海路前往四國的交通要道。
冈山县,笠冈市,34.5072,133.5072,笠岡市（日语：笠岡市／かさおかし Kasaoka shi ）是位於日本岡山縣西南端的城市，轄區包含笠岡群島等31個島嶼，為井笠地方的主要城市，但因為與廣島縣福山市相鄰，也屬於福山都市圏的一部分，兩地在義務教育、消防工作和圖書館設備等多項公共事務上都有相互支援，也因為與福山市的地緣關係，過去曾有部分地區希望可以併入福山市，但因為牽涉到跨縣的合併，最終受到強烈反彈而無疾而終。
冈山县,井原市,34.5978,133.4639,井原市（日语：井原市／いばらし Ibara shi ）是位於岡山縣西南部的城市以「中國地方的搖籃曲」（中国地方の子守唄）發源地而聞名。
冈山县,總社市,34.6728,133.7467,總社市（日语：総社市／そうじゃし Sōja shi ）是位於岡山縣中央部的城市。轄區西部和北部位於吉備高原，南部則是丘陵地形，主要市區位於中央高梁川週邊的盆地。
冈山县,高梁市,34.79103,133.6168,高梁市（日语：高梁市／たかはしし Takahashi shi ）是位於岡山縣西部的城市，與廣島縣接壤。大半轄區位於吉備高原，和相鄰的總社市一樣完全位於過去的備中國範圍內。
冈山县,新見市,34.9772,133.4703,新見市（日语：新見市／にいみし Niimi shi ）是位於岡山縣西北部新見盆地及周邊地區的城市。農業發達，冬天是滑雪勝地。
冈山县,備前市,﻿34.745,134.1881,備前市（日语：備前市／びぜんし Bizen shi ）是位於岡山縣東南部瀨戶內海沿岸的城市，東部與兵庫縣相鄰。以備前燒聞名。
冈山县,瀨戶內市,﻿34.665,134.0928,瀨戶内市（日语：瀬戸内市／せとうちし Setouchi shi ）是位於岡山縣東南部岡山平原的城市，鄰近岡山市。轄區內多屬海拔100公尺到300公尺之間的山林地，東南部面向瀨戶內海。
冈山县,赤磐市,34.7553,134.0189,赤磐市（日语：赤磐市／あかいわし Akaiwa shi ）是位於岡山縣中南的城市，位於岡山平原的東北部，轄區內大半地區為丘陵地，鄰岡山市，因此也是岡山市的通勤城市。
冈山县,真庭市,35.0756,133.7525,真庭市（日语：真庭市／まにわし Maniwa shi ）是位於岡山縣北中部的城市，與鳥取縣接壤，為岡山縣內面積最大的行政區。轄區南部位於吉備高原，北部位於中國山地。
冈山县,美作市,35.0086,134.1486,美作市（日语：美作市／みまさかし Mimasaka shi ）是位於岡山縣東北部的城市，與兵庫縣和鳥取縣接壤。轄區內的後山為岡山縣最高峰。
冈山县,淺口市,34.5278,133.585,淺口市（日语：浅口市／あさくちし Asakuchi shi ）是位於岡山縣西南部倉敷市和笠岡市之間的城市。
广岛县,广岛市,34.3853,132.4553,廣島市（日语：広島市／ひろしまし Hiroshima shi ）位於日本廣島縣西部的都市，為廣島縣首府，也是本州西部的最大都市，人口約119萬。原本只是太田川入海口的一個三角洲，自16世紀時毛利氏在此建城並作為政權根據地後，迅速發展成為中國與瀨戶內地方的中心都市，現今為中國地方僅有的兩個政令指定都市之一。因其重要的政治经济军事地位，二战期间遭受了核彈轟炸的军事攻击。
广岛县,尾道市,34.4089,133.205,尾道市（日语：尾道市／おのみちし Onomichi shi ）是位於日本廣島縣東南部的市，位處岡山市與廣島市之中間，也因此成為這兩大都市的「緩衝地帶」。市區瀕臨瀨戶內海的尾道水道（日语：尾道水道），因此自古就是海運的物流集散地；明治時代山陽鐵道開通後，成為鐵路運輸與海運的轉運點，因此躍升為廣島縣東部的最大城市。1999年5月西瀨戶自動車道通車後，更可直接連結四國，加上2015年全線開通的中國橫斷自動車道尾道松江線，將成為「瀨戶內的十字路口」。
广岛县,吳市,34.2492,132.5658,吳市（日语：呉市／くれし Kure shi ）是位於日本廣島縣西南部的都市，臨瀨戶內海，自古以來即為海軍重鎮。人口約23萬人，是廣島縣內僅次於廣島市和福山市的第三大城市。已於2016年升格為中核市。
广岛县,福山市,34.4858,133.3625,福山市（日语：福山市／ふくやまし Fukuyama shi ）是日本廣島縣的中核市，位于廣島縣東南部（備後地方），是福山都市圈的中心城市。人口規模居于廣島縣內第二位，中國地方第四位（次于廣島市、岡山市和倉敷市）。
广岛县,三原市,34.3975,133.0786,三原市（日语：三原市／みはらし Mihara shi ）是為廣島縣南部的市，為備後都市圈的中心都市于2005年由豐田郡本鄉町、御調郡久井町、賀茂郡大和町合併而成。
广岛县,府中市 (廣島縣),34.5683,133.2364,府中市（日语：府中市／ふちゅうし Fuchū shi ）是位於日本廣島縣東南部一個內陸城市，屬於備後都市圈的一部份。
广岛县,三次市,34.8058,132.8517,三次市（日语：三次市／みよしし Miyoshi shi ）為廣島縣北部的主要城市，屬於備北地區。
广岛县,庄原市,34.8578,133.0167,庄原市（日语：庄原市／しょうばらし Shōbara shi ）為位於日本中國地方中部、廣島縣東北部的行政區劃，面積占了全廣島縣的14%，為廣島縣內面積最大的行政區劃[4]，在全日本的行政區劃中則排名第14[5]，也是近畿地區以西面積最大的。[3]
广岛县,大竹市,34.2381,132.2222,大竹市（日语：大竹市／おおたけし Ōtake shi ）為位於廣島縣西南部的市，與山口縣的岩國市、和木町相鄰，且屬共同的生活圈；在沿海地區有石化工業、造紙、化學纖維等產業的工廠，成為瀨戶內工業地域的一部份。
广岛县,竹原市,34.3417,132.9069,竹原市（日语：竹原市／たけはらし Takehara shi ）是位于廣島縣南部沿海的市。
广岛县,廿日市市,34.3486,132.3317,廿日市市（日语：廿日市市／はつかいちし Hatsukaichi shi ）為位於廣島縣西部的市，轄區北部是中國山地，此地所輸出的木材運往位於轄區南部沿海的港口，使此地成為西日本主要的木材港，也帶動週邊與木材相關的營建、修繕、家具等產業。
广岛县,安藝高田市,34.6664,132.7039,"安藝高田市（日语：安芸高田市／あきたかたし Akitakata shi ）為位於日本中國地方中部、廣島縣北部的市，轄區位於中國山地內。于2004年3月1日由高田郡吉田町、八千代町、美土里町、高宮町、甲田町、向原町合併而成，當時總人口約有35,000人。"
广岛县,江田島市,34.2228,132.4442,江田島市（日语：江田島市／えたじまし Etajima shi ）為位於廣島縣西南部海域上的城市，以位於轄區內的海軍兵學校和海軍基地而聞名；轄區以江田島、西能美島、東能美島地區為主，旁邊的無人島大黑神島也屬於本市轄區。
山口县,宇部市,33.9517,131.2467,宇部市（日语：宇部市／うべし Ube shi ）是位於日本山口縣西部的城市，臨瀨戶内海周防灘，人口主要集中於厚東川下游兩側平原及沿海地區，人口數約17萬人，人口數為山口縣內次於下關市、山口市的第三大城。以該市為中心與周邊地區組成了人口有26萬人的宇部城市圈，同時也屬於關門都市圈的一部分。
山口县,山口市,34.1781,131.4739,山口市（日语：山口市／やまぐちし Yamaguchi shi ）是位於日本山口縣中部的城市，亦是山口縣的縣廳所在地；面積為山口縣內最大，南臨瀨戶內海，北接島根縣，主要市區位於南部，全市人口數為山口縣內第二多，次於下關市。
山口县,萩市,34.4078,131.3989,萩市（日语：萩市／はぎし Hagi shi ）是位於日本山口縣北部的城市，鄰日本海，屬於山陰地方；由於基礎交通發展較慢，與山陽地方相比發展較為落後；但因為在17世紀至19世紀期間曾是毛利氏治理的長州藩的主要據點，也由於長州藩的在日本近代歷史上扮演關鍵角色的因素，這些歷史遺跡都成為了觀光景點，現本地產業主要也依靠觀光業。
山口县,下松市,﻿34.015,131.8703,下松市（日语：下松市／くだまつし Kudamatsu shi ）是位於山口縣東南部的一個市。
山口县,岩國市,34.1669,132.2197,岩國市（日语：岩国市／いわくにし Iwakuni shi ）是位於日本中國地方山口縣最東端的城市，以小瀨川（日语：小瀬川）為界與廣島縣相接。
山口县,山陽小野田市,34.0033,131.1819,山陽小野田市（日语：山陽小野田市／さんようおのだし San'yōonoda shi ）是位於山口縣西南部的市。於2005年3月22日，由小野田市與厚狭郡山陽町合併而成，城市名稱直接取合併前兩行政區的名字相連而成。同時屬於宇部都市圈和關門都市圈的一部份。
山口县,光市,33.9617,131.9422,光市（日语：光市／ひかりし Hikari shi ）是位於日本山口縣東南部的一個市。
山口县,周南市,34.0553,131.8061,"周南市（日语：周南市／しゅうなんし Shūnan shi ）是山口縣東部的市。總人口約152,000人。是山口縣内第人口第4多的都市。"
山口县,长门市,34.3711,131.1822,長門市（日语：長門市／ながとし Nagato shi ）是位於日本山口縣北部臨靠日本海的城市，為山陰地方的最西端，也因為JR美禰線在此與山陰本線交會，成為山口县北部的主要交通要所。
山口县,柳井市,33.9639,132.1017,柳井市（日语：柳井市／やないし Yanai shi ）是山口縣東南部室津半島東岸的市，轄區內半數以上地區為丘陵地，主要市區集中在海岸附近的平地上。
山口县,美祢市,34.1667,131.2058,美禰市（日语：美祢市／みねし Mine shi ）是位於日本山口縣中部山區內的城市，轄區全都位於中國山地中，是山口縣內唯一沒有靠海的行政區劃。
德岛县,鸣门市,34.1667,134.6167,鳴門市（日语：鳴門市／なるとし Naruto shi ）是位於四國東部德島縣東北端的城市，轄區主要位於讚岐山脈最東端，包含了延伸至海中的大毛島、高島、島田島等島嶼，也因此轄區內大多數地區為山區。山脈繼續沿著島嶼往東延伸即為因渦流而聞名的鳴門海峽，海峽上的大鳴門橋在此把四國和淡路島接連起來，再藉由連結淡路島和本州的明石海峽大橋即可直接前往關西地區，使得鳴門成了四國地區前往關西的門戶。
德岛县,小松島市,34.0047,134.5906,小松島市（日语：小松島市／こまつしまし Komatsushima shi ）是為於德島縣東部沿海的城市，位於那賀川和勝浦川兩出海口之間，臨紀伊水道。以阿波狸合戰的故事地點聞名。
德岛县,阿南市,33.9167,134.6667,阿南市（日语：阿南市／あなんし Annan shi ）是位于德島縣東南部的市，為四国最東端的市町村級行政區劃，也是德島縣南部地區的行政中心。
德岛县,吉野川市,34.0664,134.3586,吉野川市（日语：吉野川市／よしのがわし Yoshinogawa shi ）是位於德島縣北部的城市，位於吉野川南岸。為德島縣內第五個成立的城市。
德岛县,美马市,34.0533,134.17,美馬市（日语：美馬市／みまし Mima shi ）是位於德島縣西北部的城市。
德岛县,阿波市,88888889,134.2383,阿波市（日语：阿波市／あわし Awa shi ）是位於德島縣北部的城市，位於吉野川北岸。為德島縣內第七個成立的城市，人口數在德島縣內排名第六，次于小松島市。
德岛县,三好市 (德岛县),34.02603,133.8071,三好市（日语：三好市／みよしし Miyoshi shi ）是位於德島縣西部的行政區劃，同時與四國地區的另外三縣香川縣、愛媛縣、高知縣接鄰，佔全德島縣面積的六分之一，也是四國地區面積最大的市町村級行政區劃，但由於位於山區，轄內近90%的土地為山地[2]，實際上可居住地區的面積僅有13%，主要市區位於轄區北部吉野川沿岸。
香川县,丸龟市,34.2894,133.7978,丸龜市（日语：丸亀市／まるがめし Marugame shi ）是位於日本香川縣中西部的城市，亦為香川縣人口第二多的城市，僅次於高松市。該市團扇的產量占了全日本的九成。
香川县,坂出市,34.3164,133.8606,坂出市（日语：坂出市／さかいでし Sakaide shi ）是位於日本香川縣中央的城市，為瀨戶大橋四國側的入口。
香川县,善通寺市,34.2283,133.7872,善通寺市（日语：善通寺市／ぜんつうじし Zentsūji shi ）是位於日本香川縣西北部的一市。
香川县,观音寺市,34.1283,133.6628,觀音寺市（日语：観音寺市／かんおんじし Kan'onji shi ）是位于日本香川縣最西側的一座城市，西臨瀨戶內海，南側以讚岐山脈與德島縣相鄰。
香川县,赞岐市,34.3253,134.1722,讚岐市（日语：さぬき市／さぬきし Sanuki shi ）是位於日本香川縣東部的城市，市中心距香川縣縣廳所在地高松市市中心約15公里。東側為東香川市，西側為高松市和三木町、南側以讚岐山地與德島縣美馬市相接臨。
香川县,東香川市,34.2439,134.3589,東香川市（日语：東かがわ市／ひがしかがわし Higashikagawa shi ）是位於日本香川縣東部的城市。
香川县,三丰市,34.1475,133.6958,三豐市（日语：三豊市／みとよし Mitoyo shi ）是位於日本香川縣西讚地方的城市。以紫雲出山及浦島太郎傳說而聞名。在香川縣內為人口第三多的城市，次于高松市和丸龜市。
爱媛县,今治市,34.0661,132.9978,今治市（日语：今治市／いまばりし Imabari shi ）是位于愛媛縣東北部高繩半島的城市，臨瀨戶內海，其人口在愛媛縣內僅次于松山市位居第二，在全四國地區中為第五大城，次於四個縣的縣政府所在地。
爱媛县,宇和島市,33.2233,132.5606,宇和島市（日语：宇和島市／うわじまし Uwajima shi ）是位於日本四國地方西部，愛媛縣西南部（南予地方）的城市，也是南予地方的主要城市。
爱媛县,八幡濱市,33.4631,132.4233,八幡濱市（日语：八幡浜市／やわたはまし Yawatahama shi ）是位於愛媛縣西部佐田岬半島根部的城市，因為天然的良港八幡濱港，也因此具有四國規模最大的魚市場。八幡濱港同時也是四國往返九州的重要港口。
爱媛县,西条市,33.91956,133.1811,西條市（日语：西条市／さいじょうし Saijō shi ）為位於愛媛縣東予地方的城市。沿海地區與鄰近的四國中央市、新居濱市、今治市、松山市共同連成中四國地區最大規模的工業區，產業包括材料、半導体、造船、飲料、發電、鋼鐵等，工業產值為全四國地區最大。
爱媛县,大洲市,33.5064,132.5447,大洲市（日语：大洲市／おおずし Ōzu shi ）是位於愛媛縣南予地方的城市，位於肱川流域，是個以過去的大洲城為中心發展的城下町，有「伊予的小京都」之稱。
爱媛县,伊予市,33.7575,132.7039,伊予市（日语：伊予市／いよし Iyo shi ）是位於愛媛縣中予地方的城市。
爱媛县,四國中央市,33.9808,133.5492,四國中央市（日语：四国中央市／しこくちゅうおうし Shikokuchūō shi ）是位于愛媛縣東端的城市，與四國其他3縣均有接壤，連結四國四縣的四條主要高速公路（松山自動車道、高知自動車道、高松自動車道、德島自動車道）在此交會，因此從本地前往四縣的縣政府所在地都非常方便（高知市60公里、高松市70公里、松山市80公里、德島市100公里），在交通上相當是整個四國的中心地區 ，因此在2004年合併設市時，以「四國中央」作為合併後的城市名稱。
爱媛县,西予市,33.3631,132.5111,西予市（日语：西予市／せいよし Seiyo shi ）是位於日本愛媛縣西南部的一個市級行政區。
爱媛县,東溫市,33.79103,132.8722,東溫市（日语：東温市／とうおんし Tōon shi ）是位於愛媛縣中部的城市。
高知县,宿毛市,32.9389,132.7261,宿毛市（日语：宿毛市／すくもし Sukumo shi ）是位於高知縣西南部與愛媛縣接壤的城市。主要市區位於宿毛灣旁，轄區還包括沖之島。
高知县,土佐清水市,32.7814,132.955,土佐清水市（日语：土佐清水市／とさしみずし Tosashimizu shi ）是位於高知縣西南端的城市。由於交通不便，無鐵路和高速道路，為高知縣内11市中，人口減少且老齡化最嚴重的城市。主要產業遠洋漁業受過疎化、高齢化影響也陷入衰退。
高知县,安藝市,33.5025,133.9072,安藝市（日语：安芸市／あきし Aki shi ）是位於高知縣東部的市，距離高知市約40公里，以林業和園藝業為主要產業，茄子的產量為日本第一。三菱集團的前身三菱財閥的創立者岩崎弥太郎出身于該市。
高知县,须崎市,33.4008,133.2831,須崎市（日语：須崎市／すさきし Susaki shi ）是位於高知縣中部臨太平洋的城市。轄區內多為喀斯特地形，並延伸至海岸線，因此具有許多複雜的海灣地形。也因此石灰及水泥成為轄內主要產業。
高知县,土佐市,33.4961,133.4253,土佐市（日语：土佐市／とさし Tosa shi ）是位于高知縣中部的城市，位於四國地區三大河川之一的仁淀川河口。為高知縣内11市中面積最小的市。主要產業為農業和漁業，特產為土佐文旦。
高知县,南國市,33.5756,133.6414,南國市（日语：南国市／なんこくし Nankoku shi ）是位於高知縣中部的城市，與高知市接壤，為高知縣人口第二多的城市，也是全日本各縣的人口第二多城市中最少的一個。由於位於高知平原上，轄內設有高知机场，並有鐵路和公路通過，為高知縣陸空交通的樞紐。
高知县,四萬十市,32.9917,132.9339,四萬十市（日语：四万十市／しまんとし Shimanto shi ）是位於高知縣西南部的主要城市，轄區大多為山林地，市中心位於四萬十川下游的沖積平原－中村平原，也因為四萬十川的緣故，命名為「四萬十市」。
高知县,香南市,33.5642,133.7006,香南市（日语：香南市／こうなんし Kōnan shi ）是位於高知縣東部的城市。
高知县,香美市,33.6039,133.6861,香美市（日语：香美市／かみし Kami shi ）為位於高知縣高知平原東部的城市。轄區內約九成地區為山林地。
福冈县,福冈市,33.5903,130.4019,福冈市（日语：福岡市／ふくおかし Fukuoka shi ）是位於日本九州北部、福岡縣西部的都市，為福岡縣首府，同時為政令指定都市之一。全市人口約158萬，是九州最大都市與政治、經濟、交通中心，也是大阪以西人口最多的城市。以福岡市為中心的福岡都市圈聚集了眾多政府機關和企業分公司，是日本人口第四多的都市圈，並和北九州都市圈共同構成了北九州－福岡都市圈。
福冈县,大牟田市,33.0303,130.4461,大牟田市（日语：大牟田市／おおむたし Ōmuta shi ）是位于福岡縣最南端的一個城市，為福岡縣內人口第五多的城市，與相鄰的三山市、熊本縣荒尾市、南關町、長洲町同屬共同的生活圈，特別是與南側屬熊本縣的荒尾市往來密切，兩市的市區也是直接接鄰，因此過去也曾出現了跨縣市合併的意見。
福冈县,直方市,33.7439,130.7297,直方市（日语：直方市／のおがたし Nōgata shi ）是位于福岡縣北部的一個城市，屬於筑豐地方；因為與北九州市相鄰，距離小倉地區僅30公里，也成為北九州都市圈的一部份。
福冈县,饭冢市,33.6458,130.6914,飯塚市（日语：飯塚市／いいづかし Iizuka shi ）是位于日本福冈县中部的一座城市，為福岡縣內第四大城市，次於福岡市、北九州市、久留米市，也是筑豐地區的主要城市。
福冈县,田川市,33.6389,130.8061,田川市（日语：田川市／たがわし Tagawa shi ）是位于福岡縣筑豐地區的第三大城市，是北九州都市圈的一部分，也是田川地区的主要都市，昔為煤礦都市。
福冈县,柳川市,33.1631,130.4061,柳川市（日语：柳川市／やながわし Yanagawa shi ）是位於日本福岡縣南部的一個城市；由於市區內有許多運河穿越，又被稱為水都。特產為有名海的海苔為主。此外也是日本童謠作家與詩人北原白秋的家鄉。
福冈县,嘉麻市,33.5633,130.7117,嘉麻市（日语：嘉麻市／かまし Kama shi ）是位於日本福岡縣中部的一個城市。於2006年3月27日由山田市、稻築町、碓井町及嘉穗町合併而成。「嘉麻」之名源自於1896年之前此地所屬的嘉麻郡。
福冈县,朝倉市,33.4233,130.6656,朝倉市（日语：朝倉市／あさくらし Asakura shi ）是位于日本福岡縣中南部的一個城市，於于2006年3月20日由甘木市、朝倉郡朝倉町、杷木町合併而成。
福冈县,八女市,33.2119,130.5578,八女市（日语：八女市／やめし Yame shi ）是位于福岡縣西南部的城市，屬筑後經濟圈。
福冈县,筑后市,33.2122,130.5022,筑後市（日语：筑後市／ちくごし Chikugo shi ）是位于福岡縣南部筑後平原上的一個城市。
福冈县,大川市,33.2067,130.3839,大川市（日语：大川市／おおかわし Ōkawa shi ）是位於日本福岡縣西南部的一個城市，與佐賀市鄰接，以生產家具為名。該市成立於1954年。
福冈县,行桥市,33.7286,130.9831,行橋市（日语：行橋市／ゆくはしし Yukuhashi shi ）是位于日本福岡縣東部的一個城市。
福冈县,丰前市,33.6117,131.1303,豐前市（日语：豊前市／ぶぜんし Buzen shi ）是位于日本福岡縣東部的一個城市，是目前福岡縣內人口最少的城市；與大分縣中津市為共同之生活圈，因此也有與其進行跨縣合併之建議。
福冈县,中间市,22222222,130.7089,中間市（日语：中間市／なかまし Nakama shi ）是位于福岡縣北部的一市。過去曾因開採煤礦而繁榮，但在煤礦停止開採之後開始沒落，現逐漸轉型為北九州都會區的通勤城鎮。
福冈县,小郡市,33.3964,130.5556,小郡市（日语：小郡市／おごおりし Ogōri shi ）是位于日本福岡縣南部的一個城市，屬於福岡都市圈的一部份。
福冈县,筑紫野市,33.4964,130.5156,筑紫野市（日语：筑紫野市／ちくしのし Chikushino shi ）是位於福岡縣的一個城市，位於福岡市久留米市中間，屬於福岡市都會區的一部份，為福岡市的通勤城市。
福冈县,春日市,33.5328,130.4703,春日市（日语：春日市／かすがし Kasuga shi ）是日本福岡縣中央的一個城市，與福岡市接壤，屬福岡都市圈的一部分，距離福岡市中心僅10公里，因此也成為福岡市的通勤城市。
福冈县,大野城市,33.5364,130.4789,大野城市（日语：大野城市／おおのじょうし Ōnojō shi ）是位于福岡縣福岡市東南方的一個城市，是福岡都市圈的住宅城市之一。
福冈县,宗像市,33.8056,130.5406,宗像市（日语：宗像市／むなかたし Munakata shi ）是位于福岡縣北部的一個城市，位於北九州市與福岡市中間，同時屬於福岡都市圈與北九州都市圈。轄區接鄰響灘與玄界灘，並包含大島與沖之島。
福冈县,太宰府市,33.5128,130.5239,太宰府市（日语：太宰府市／だざいふし Dazaifushi ）是位於日本福岡縣中部的城市，位於福岡市東南方約16公里。它是九州古城大宰府的所在地，擁有許多歷史遺跡，包括著名觀光景點太宰府天滿宮，因此每年有大量旅客到訪，2006年的統計約有732萬名旅客到訪。
福冈县,絲島市,33.5572,130.1958,絲島市[註 1]（日语：糸島市／いとしまし Itoshima shi ）是一座位於福岡縣西部、於2010年1月1日由前原市、志摩町、二丈町合併而成的城市。
福冈县,福津市,33.7669,130.4911,福津市（日语：福津市／ふくつし Fukutsu shi ）是位于福岡縣西北部，福岡市與北九州市中間的一市。于2005年1月24日由福間町與津屋崎町合併而成。
福冈县,浮羽市,33.3472,130.755,浮羽市（日语：うきは市／うきはし Ukiha shi ）是位于福岡縣東南部的一個城市，於2005年3月20日由浮羽郡吉井町、浮羽町合併而成。
福冈县,宮若市,33.7236,130.6667,宮若市（日语：宮若市／みやわかし Miyawaka shi ）是位于福岡縣北部的一個城市，於2006年2月11日由鞍手郡宮田町與若宮町合併而成。
福冈县,三山市,33.1525,130.4747,三山市（日语：みやま市／みやまし Miyama shi ）是位于福岡縣南部的一個城市。於2007年1月29日由旧山門郡瀨高町、山川町、三池郡高田町合併而成。
福冈县,那珂川市,33.4994,130.4222,那珂川市（日语：那珂川市／なかがわし Nakagawa shi ）是位于福岡市南側的一個行政區劃，屬於福岡都市圈的一部分。名稱源自發源於轄區南部山區，自南向北貫穿整個轄區的那珂川（日语：那珂川_(九州)）。[3]
佐贺县,鸟栖市,33.3778,130.5061,鳥栖市（日语：鳥栖市／とすし Tosu shi ）是位于日本九州佐賀縣東部的城市，位於筑紫平野上，是九州主要的交通中心，鳥栖車站是鹿兒島本線與長崎本線的分岐點，轄區內的鳥栖系統交流道則是九州自動車道、長崎自動車道、大分自動車道的交會點。
佐贺县,伊萬里市,33.2647,129.8808,伊万里市（日语：伊万里市／いまりし Imari shi ）是位于日本佐賀縣的城市，以伊万里燒（有田燒）而聞名。
